latitude,longitude,severity,type,timestamp
17.275790,78.381718,8,Robbery,2024-09-16T18:00:00
28.673456,76.978034,9,Burglary,2024-09-03T14:00:00
19.060619,72.990245,2,Robbery,2024-10-23T02:00:00
12.991617,77.531935,6,Robbery,2024-08-19T00:00:00
17.452963,78.498612,6,Robbery,2024-10-19T18:00:00
19.108809,72.863235,6,Theft,2024-09-14T02:00:00
12.902366,77.547712,6,Harassment,2024-08-18T22:00:00
19.111338,72.867659,8,Theft,2024-07-28T23:00:00
22.571973,88.338654,9,Harassment,2024-03-09T10:00:00
17.395768,78.501484,3,Robbery,2024-07-19T05:00:00
22.547704,88.314407,10,Burglary,2024-09-10T17:00:00
12.974012,77.579621,8,Assault,2024-12-03T05:00:00
22.559153,88.442081,2,Vandalism,2024-06-06T23:00:00
22.542724,88.373620,10,Vandalism,2024-05-19T16:00:00
17.276005,78.509926,3,Theft,2024-06-02T14:00:00
28.812469,77.176685,3,Burglary,2024-03-06T09:00:00
19.042682,72.902960,9,Theft,2024-07-12T04:00:00
19.105117,72.836233,2,Burglary,2024-12-09T04:00:00
22.501775,88.335098,7,Robbery,2024-05-19T00:00:00
12.993684,77.636691,5,Theft,2024-12-02T03:00:00
13.005711,77.576336,2,Harassment,2024-03-13T17:00:00
17.353799,78.474205,10,Robbery,2024-03-13T09:00:00
22.634109,88.426554,8,Harassment,2024-02-25T17:00:00
12.998204,80.401101,8,Vandalism,2024-10-19T12:00:00
17.416193,78.585754,8,Theft,2024-06-09T22:00:00
22.463730,88.402549,10,Harassment,2024-10-21T02:00:00
22.611145,88.471431,10,Robbery,2024-06-14T07:00:00
13.001270,77.596298,2,Theft,2024-11-09T00:00:00
19.067337,72.951692,4,Burglary,2024-04-06T15:00:00
18.459142,73.828293,6,Assault,2024-09-07T00:00:00
18.540133,73.896079,7,Vandalism,2024-06-05T13:00:00
18.540439,73.900341,7,Harassment,2024-07-28T15:00:00
12.996590,77.621285,6,Theft,2024-10-26T11:00:00
12.978539,77.600465,3,Vandalism,2024-04-19T14:00:00
22.642668,88.349774,6,Harassment,2024-06-22T17:00:00
18.550057,73.895321,10,Theft,2024-10-22T08:00:00
19.081545,72.826473,6,Robbery,2024-02-06T08:00:00
13.067821,80.261247,2,Robbery,2024-10-17T05:00:00
12.960742,77.579404,3,Assault,2024-09-20T17:00:00
13.003038,77.581120,10,Assault,2024-09-25T11:00:00
12.922389,77.621454,9,Assault,2024-04-02T01:00:00
12.982290,77.616517,5,Robbery,2024-04-25T10:00:00
17.370827,78.418367,8,Vandalism,2024-10-20T18:00:00
22.558833,88.471556,1,Assault,2024-12-21T18:00:00
22.578183,88.217533,6,Theft,2024-06-16T01:00:00
18.964176,72.802025,10,Robbery,2024-08-25T11:00:00
22.481803,88.382030,2,Robbery,2024-08-02T05:00:00
28.612334,77.078889,5,Burglary,2024-08-16T18:00:00
12.953343,77.657013,5,Assault,2024-07-03T03:00:00
22.526521,88.345366,9,Robbery,2024-12-06T03:00:00
13.189490,80.325337,9,Harassment,2024-03-21T16:00:00
22.582621,88.338955,6,Vandalism,2024-01-06T11:00:00
13.164724,80.277803,4,Robbery,2024-02-23T08:00:00
19.032684,72.844268,10,Burglary,2024-08-23T10:00:00
17.389923,78.563460,1,Burglary,2024-01-26T16:00:00
22.571362,88.338692,2,Burglary,2024-10-05T21:00:00
19.053960,72.939018,7,Theft,2024-04-11T09:00:00
18.493990,73.874518,5,Assault,2024-07-25T14:00:00
19.047651,72.891319,4,Harassment,2024-09-17T05:00:00
18.437672,73.829265,5,Harassment,2024-05-07T01:00:00
18.516770,73.870841,3,Robbery,2024-05-11T07:00:00
17.338436,78.580809,3,Vandalism,2024-05-28T17:00:00
22.632151,88.385153,3,Theft,2024-04-18T05:00:00
17.360442,78.473958,6,Assault,2024-12-04T16:00:00
13.103790,80.290029,6,Burglary,2024-12-08T18:00:00
13.005895,77.549192,8,Burglary,2024-03-13T11:00:00
28.762079,77.158052,3,Vandalism,2024-07-09T04:00:00
13.034121,77.569123,3,Harassment,2024-05-21T09:00:00
17.344781,78.417201,7,Burglary,2024-03-04T04:00:00
12.921281,77.567384,5,Theft,2024-12-01T15:00:00
17.385328,78.573672,10,Robbery,2024-04-18T04:00:00
19.005832,72.914138,6,Theft,2024-07-24T03:00:00
22.610277,88.342675,5,Vandalism,2024-09-09T15:00:00
13.006593,77.602715,5,Vandalism,2024-11-06T11:00:00
22.630073,88.452489,1,Robbery,2024-08-02T05:00:00
19.039357,72.870131,5,Robbery,2024-11-05T18:00:00
28.661393,77.177275,3,Vandalism,2024-01-16T19:00:00
13.118263,80.291283,7,Assault,2024-03-21T11:00:00
13.096018,80.280054,3,Burglary,2024-01-05T02:00:00
19.012015,72.899238,5,Assault,2024-06-08T00:00:00
28.685454,76.924799,3,Robbery,2024-10-22T10:00:00
18.488335,73.859122,2,Assault,2024-05-19T19:00:00
13.100918,80.268730,1,Vandalism,2024-04-13T14:00:00
12.905579,77.594910,3,Burglary,2024-12-28T18:00:00
28.803823,77.152049,8,Robbery,2024-09-03T11:00:00
22.592263,88.351117,6,Theft,2024-11-19T18:00:00
28.598601,77.020422,3,Harassment,2024-10-25T23:00:00
19.043605,72.946378,8,Harassment,2024-06-24T06:00:00
12.956967,77.589304,4,Assault,2024-01-17T07:00:00
28.829981,77.132310,9,Harassment,2024-12-26T00:00:00
22.621887,88.374372,4,Robbery,2024-12-02T05:00:00
17.348843,78.477687,3,Vandalism,2024-02-18T23:00:00
28.592818,76.989393,7,Theft,2024-04-28T12:00:00
18.551283,73.876707,9,Harassment,2024-10-11T09:00:00
18.474794,73.897338,5,Burglary,2024-06-07T16:00:00
13.079654,80.138589,2,Vandalism,2024-08-02T10:00:00
18.524813,73.862766,10,Theft,2024-03-08T20:00:00
17.356197,78.471832,6,Robbery,2024-06-20T12:00:00
22.642738,88.289271,8,Assault,2024-03-13T06:00:00
12.894132,77.494228,10,Assault,2024-08-12T06:00:00
17.303729,78.428713,3,Theft,2024-02-11T12:00:00
12.898596,77.539800,6,Vandalism,2024-11-24T23:00:00
17.334196,78.378778,2,Theft,2024-11-16T06:00:00
12.966925,77.599924,6,Harassment,2024-09-28T07:00:00
22.637818,88.363564,5,Burglary,2024-12-12T17:00:00
17.382604,78.492117,5,Vandalism,2024-10-03T23:00:00
18.540043,73.825856,9,Harassment,2024-04-21T22:00:00
12.966183,77.621223,1,Vandalism,2024-11-07T06:00:00
22.656506,88.380890,8,Assault,2024-01-13T21:00:00
22.543002,88.436659,2,Vandalism,2024-02-10T02:00:00
13.020540,80.266403,10,Vandalism,2024-11-24T22:00:00
18.500628,73.856428,2,Vandalism,2024-10-19T05:00:00
18.477700,73.861193,4,Vandalism,2024-01-15T18:00:00
13.100698,80.315974,4,Harassment,2024-10-01T08:00:00
28.738931,77.084219,10,Theft,2024-04-04T22:00:00
28.744307,77.180642,3,Robbery,2024-05-12T01:00:00
17.389121,78.449675,10,Vandalism,2024-01-12T02:00:00
22.618755,88.314573,2,Harassment,2024-12-26T14:00:00
22.629707,88.421339,10,Robbery,2024-03-13T19:00:00
19.063680,72.884020,4,Assault,2024-04-13T00:00:00
13.014334,80.176894,9,Robbery,2024-11-19T05:00:00
19.067822,72.845912,3,Robbery,2024-01-05T13:00:00
13.016109,77.550894,5,Assault,2024-07-14T08:00:00
12.934336,77.587339,10,Assault,2024-06-18T03:00:00
28.818904,77.018534,10,Burglary,2024-12-23T21:00:00
18.498075,73.824151,4,Theft,2024-09-28T09:00:00
28.700512,77.128308,10,Harassment,2024-01-22T02:00:00
18.548022,73.935485,8,Robbery,2024-02-12T03:00:00
19.136529,72.797916,4,Burglary,2024-12-08T08:00:00
17.350810,78.485212,8,Theft,2024-10-21T04:00:00
17.442919,78.457534,4,Burglary,2024-09-27T00:00:00
18.530694,73.861556,10,Robbery,2024-10-08T18:00:00
22.596893,88.377794,5,Burglary,2024-04-27T10:00:00
18.470014,73.859201,4,Theft,2024-10-22T14:00:00
17.454063,78.472984,3,Assault,2024-05-21T02:00:00
12.905505,77.585923,3,Robbery,2024-04-17T19:00:00
18.532092,73.882401,2,Vandalism,2024-06-15T16:00:00
19.145792,72.837632,2,Harassment,2024-08-06T15:00:00
12.995431,77.703068,1,Assault,2024-11-06T02:00:00
13.070793,80.316935,10,Vandalism,2024-03-05T03:00:00
22.560938,88.270565,1,Assault,2024-08-20T22:00:00
13.034062,80.258727,8,Robbery,2024-10-21T05:00:00
18.515758,73.891781,10,Harassment,2024-12-18T05:00:00
17.444324,78.525667,9,Theft,2024-10-14T18:00:00
13.125124,80.235938,5,Theft,2024-04-12T08:00:00
22.644811,88.305173,6,Theft,2024-09-11T03:00:00
22.623550,88.332719,5,Burglary,2024-07-12T23:00:00
12.950674,80.329072,2,Assault,2024-05-28T18:00:00
28.560240,77.023369,8,Theft,2024-06-24T03:00:00
22.477573,88.358853,2,Harassment,2024-07-18T11:00:00
13.067563,77.602052,6,Assault,2024-07-19T13:00:00
18.478488,73.837368,6,Vandalism,2024-01-23T06:00:00
17.250514,78.477176,9,Harassment,2024-06-18T08:00:00
13.052888,80.249976,5,Vandalism,2024-10-26T01:00:00
22.527377,88.415156,3,Harassment,2024-05-03T15:00:00
22.613468,88.341720,6,Harassment,2024-02-19T23:00:00
12.959103,77.570873,3,Harassment,2024-09-03T08:00:00
13.083606,80.212136,3,Harassment,2024-01-27T16:00:00
22.562367,88.328955,10,Assault,2024-11-09T10:00:00
13.116015,80.206392,7,Assault,2024-04-18T01:00:00
28.645972,77.052914,10,Vandalism,2024-11-23T14:00:00
19.099861,72.942012,10,Theft,2024-08-18T05:00:00
12.967560,77.582635,8,Vandalism,2024-06-09T10:00:00
18.532345,73.804063,6,Theft,2024-06-07T10:00:00
19.084967,72.924123,8,Harassment,2024-02-07T06:00:00
19.093248,72.890406,8,Vandalism,2024-04-13T13:00:00
22.527414,88.375486,6,Vandalism,2024-07-23T19:00:00
18.574367,73.873285,9,Robbery,2024-02-20T20:00:00
28.753159,77.157593,7,Harassment,2024-10-09T19:00:00
12.859414,77.622630,10,Theft,2024-06-21T12:00:00
28.679359,77.186454,9,Harassment,2024-09-06T17:00:00
19.152879,72.835493,7,Assault,2024-06-13T20:00:00
19.022725,72.752687,7,Harassment,2024-06-17T01:00:00
18.548395,73.851651,2,Burglary,2024-05-06T04:00:00
18.499328,73.867530,10,Assault,2024-04-08T19:00:00
13.015904,80.347206,3,Theft,2024-09-16T04:00:00
13.058542,80.343227,2,Assault,2024-09-27T20:00:00
18.521772,73.851777,1,Assault,2024-07-03T16:00:00
13.056741,80.301758,7,Assault,2024-09-19T19:00:00
28.849402,77.044429,5,Harassment,2024-07-16T09:00:00
22.536941,88.331803,9,Assault,2024-10-05T23:00:00
17.402134,78.355688,6,Burglary,2024-05-04T07:00:00
13.056873,77.586346,10,Burglary,2024-10-11T00:00:00
17.457292,78.518109,2,Robbery,2024-09-07T04:00:00
13.063141,80.207074,8,Vandalism,2024-03-16T23:00:00
17.414766,78.521176,9,Harassment,2024-07-19T05:00:00
12.898813,77.611662,10,Harassment,2024-03-18T19:00:00
17.421167,78.468797,1,Theft,2024-10-24T14:00:00
28.695061,77.095975,9,Robbery,2024-09-23T14:00:00
12.948668,77.593693,3,Robbery,2024-05-28T16:00:00
13.033926,80.276094,9,Vandalism,2024-03-04T15:00:00
18.549548,73.852762,8,Burglary,2024-11-12T11:00:00
18.508245,73.796536,5,Assault,2024-08-18T09:00:00
13.113878,80.259211,2,Harassment,2024-02-18T07:00:00
28.809501,77.140952,7,Robbery,2024-08-01T22:00:00
28.749463,77.135975,4,Assault,2024-04-04T12:00:00
28.659038,77.142277,10,Harassment,2024-06-12T08:00:00
22.563988,88.388106,8,Harassment,2024-04-03T21:00:00
22.518469,88.373838,9,Assault,2024-07-05T16:00:00
13.143739,80.276378,1,Harassment,2024-05-15T12:00:00
18.499426,73.936710,7,Robbery,2024-12-27T05:00:00
13.073583,77.574614,7,Assault,2024-11-17T09:00:00
28.660633,77.118529,6,Assault,2024-06-09T23:00:00
12.944656,77.649319,2,Harassment,2024-06-26T19:00:00
19.035316,72.807656,8,Vandalism,2024-04-21T03:00:00
17.444846,78.563735,4,Harassment,2024-12-19T22:00:00
13.046136,80.248460,4,Burglary,2024-01-25T02:00:00
18.470901,73.845485,10,Harassment,2024-11-19T16:00:00
18.978904,72.880861,5,Harassment,2024-06-08T22:00:00
18.513664,73.893889,8,Burglary,2024-03-08T12:00:00
18.426061,73.782347,10,Harassment,2024-08-03T10:00:00
19.055284,72.964808,7,Theft,2024-07-09T13:00:00
13.055665,80.237047,4,Burglary,2024-01-15T08:00:00
17.345283,78.575240,6,Harassment,2024-11-13T05:00:00
28.763719,77.159575,2,Burglary,2024-01-16T13:00:00
19.040623,72.781495,2,Assault,2024-12-18T10:00:00
18.566226,73.870013,3,Vandalism,2024-11-23T01:00:00
18.525487,73.860545,3,Theft,2024-01-02T01:00:00
28.774789,77.219041,10,Theft,2024-10-07T05:00:00
17.381200,78.463903,9,Burglary,2024-03-03T00:00:00
13.146805,80.207666,5,Harassment,2024-09-10T11:00:00
22.628913,88.300387,6,Burglary,2024-11-03T20:00:00
12.990254,77.681715,2,Theft,2024-03-20T15:00:00
12.987300,77.564348,1,Burglary,2024-11-11T15:00:00
28.639414,77.086557,10,Vandalism,2024-11-22T09:00:00
13.072671,80.320957,3,Harassment,2024-08-01T12:00:00
18.535074,73.885937,10,Assault,2024-03-28T09:00:00
19.070117,72.856197,10,Theft,2024-01-08T19:00:00
12.943001,77.580682,8,Robbery,2024-03-20T22:00:00
13.050885,80.321868,9,Robbery,2024-04-18T22:00:00
12.986058,80.293804,3,Harassment,2024-08-14T04:00:00
22.658586,88.374533,3,Harassment,2024-11-06T15:00:00
28.769566,77.183091,2,Assault,2024-07-20T20:00:00
19.035381,72.841446,6,Burglary,2024-01-21T02:00:00
18.551280,73.828765,7,Harassment,2024-08-19T13:00:00
22.621011,88.321909,9,Theft,2024-05-09T04:00:00
22.502189,88.415388,7,Theft,2024-10-04T12:00:00
19.071862,72.911071,2,Harassment,2024-06-22T02:00:00
22.526600,88.393243,8,Assault,2024-04-11T00:00:00
19.089096,72.901382,7,Vandalism,2024-09-28T04:00:00
12.999644,77.555223,3,Robbery,2024-08-09T05:00:00
17.394754,78.538882,5,Theft,2024-12-28T00:00:00
13.065002,80.372053,10,Burglary,2024-06-08T20:00:00
28.546232,77.133807,3,Assault,2024-01-06T03:00:00
13.067966,80.270359,5,Burglary,2024-05-17T05:00:00
12.911799,77.623185,10,Harassment,2024-10-28T01:00:00
28.643480,77.058201,4,Theft,2024-12-17T19:00:00
28.609545,77.137986,2,Vandalism,2024-01-06T15:00:00
28.649813,77.102022,2,Robbery,2024-07-12T14:00:00
12.970954,77.586969,10,Robbery,2024-01-20T08:00:00
19.157376,72.784808,10,Assault,2024-12-22T11:00:00
28.962090,77.108649,7,Harassment,2024-02-03T03:00:00
28.893460,77.149784,1,Vandalism,2024-12-06T13:00:00
22.627330,88.402198,9,Burglary,2024-12-06T08:00:00
13.117151,80.211842,8,Vandalism,2024-09-27T20:00:00
17.468021,78.440055,9,Robbery,2024-04-13T13:00:00
13.204297,80.255746,5,Assault,2024-06-10T20:00:00
17.497079,78.401384,5,Harassment,2024-03-01T10:00:00
22.456228,88.397606,7,Assault,2024-04-25T14:00:00
13.072362,80.268753,4,Vandalism,2024-04-12T09:00:00
28.674637,77.112043,1,Vandalism,2024-07-13T23:00:00
22.556282,88.421876,10,Vandalism,2024-06-01T21:00:00
18.988204,72.823103,8,Vandalism,2024-03-22T23:00:00
22.481536,88.387295,1,Robbery,2024-04-10T05:00:00
28.808364,77.031270,3,Theft,2024-12-05T13:00:00
19.022074,72.886613,5,Theft,2024-03-10T04:00:00
28.714874,77.184050,9,Theft,2024-04-02T21:00:00
28.486037,77.141183,6,Assault,2024-03-16T01:00:00
28.646834,76.999504,3,Harassment,2024-05-12T02:00:00
13.122177,80.205549,3,Vandalism,2024-02-16T00:00:00
22.500578,88.348222,8,Assault,2024-07-22T05:00:00
22.583439,88.329956,10,Assault,2024-01-14T15:00:00
19.150713,72.828035,8,Burglary,2024-12-06T06:00:00
28.763059,77.054535,10,Robbery,2024-07-15T08:00:00
19.056142,72.911955,8,Robbery,2024-04-02T22:00:00
18.513180,73.889353,3,Burglary,2024-01-18T01:00:00
17.391619,78.455918,8,Robbery,2024-02-05T08:00:00
13.016578,77.614035,6,Theft,2024-01-15T04:00:00
13.090297,80.338041,7,Assault,2024-10-24T15:00:00
12.992734,77.494013,10,Robbery,2024-04-24T04:00:00
18.532980,73.863566,4,Harassment,2024-10-21T01:00:00
28.741903,77.057826,1,Harassment,2024-01-27T14:00:00
12.913948,77.546998,7,Vandalism,2024-09-09T07:00:00
28.772621,77.030801,3,Harassment,2024-05-06T20:00:00
13.071314,77.537446,1,Theft,2024-03-18T12:00:00
12.979946,77.466446,10,Harassment,2024-05-12T23:00:00
19.159477,72.950251,5,Robbery,2024-06-10T23:00:00
12.967183,77.627754,6,Assault,2024-01-23T23:00:00
22.578935,88.422472,4,Vandalism,2024-07-16T16:00:00
13.006467,77.621552,9,Harassment,2024-12-14T18:00:00
22.615934,88.363820,10,Vandalism,2024-04-15T03:00:00
19.100864,72.845724,5,Harassment,2024-06-27T06:00:00
22.578146,88.313743,8,Vandalism,2024-04-19T05:00:00
13.060860,80.260850,5,Burglary,2024-12-12T06:00:00
13.042630,77.668183,8,Theft,2024-11-26T15:00:00
22.532859,88.439638,7,Theft,2024-02-20T14:00:00
12.897781,77.557194,6,Harassment,2024-02-27T15:00:00
13.110266,80.323621,10,Robbery,2024-12-20T20:00:00
19.074654,72.894010,9,Vandalism,2024-03-24T04:00:00
13.134608,80.213587,4,Assault,2024-11-03T19:00:00
13.089295,80.260937,9,Robbery,2024-01-25T23:00:00
19.057996,72.724825,3,Assault,2024-06-04T14:00:00
19.025273,72.811589,10,Vandalism,2024-07-15T12:00:00
17.329998,78.605732,6,Vandalism,2024-02-24T05:00:00
18.536374,73.874184,10,Vandalism,2024-10-23T13:00:00
13.053527,80.150121,8,Harassment,2024-09-15T17:00:00
13.053478,80.266220,2,Theft,2024-11-01T14:00:00
13.111547,80.239428,1,Harassment,2024-02-23T13:00:00
28.595202,77.122420,8,Robbery,2024-01-10T02:00:00
13.089965,80.282440,3,Vandalism,2024-12-05T06:00:00
17.340891,78.484550,4,Burglary,2024-02-26T02:00:00
17.417316,78.333172,7,Robbery,2024-09-09T06:00:00
17.382087,78.518252,2,Assault,2024-10-02T10:00:00
28.636802,76.992768,6,Theft,2024-06-15T18:00:00
12.941113,77.563864,4,Vandalism,2024-08-19T17:00:00
22.578405,88.354274,5,Harassment,2024-09-07T02:00:00
13.065817,80.178945,9,Theft,2024-10-28T04:00:00
28.637539,76.976821,6,Burglary,2024-10-09T12:00:00
13.055568,80.257958,8,Vandalism,2024-01-22T13:00:00
18.532030,73.888868,2,Robbery,2024-02-01T22:00:00
19.044733,72.799453,5,Assault,2024-05-23T00:00:00
13.071442,80.351171,8,Harassment,2024-02-27T17:00:00
13.033468,80.246009,8,Burglary,2024-10-08T06:00:00
18.520213,73.899728,9,Theft,2024-10-15T17:00:00
22.598126,88.379527,3,Assault,2024-02-06T06:00:00
18.981746,72.891454,10,Harassment,2024-05-12T07:00:00
12.963170,77.665509,7,Robbery,2024-09-07T14:00:00
22.527050,88.417237,7,Harassment,2024-01-14T11:00:00
22.558143,88.349530,9,Harassment,2024-12-20T13:00:00
13.052269,77.540005,5,Assault,2024-09-24T02:00:00
12.920021,80.263258,2,Vandalism,2024-09-02T15:00:00
22.523905,88.333954,4,Assault,2024-04-13T07:00:00
22.487687,88.389373,8,Harassment,2024-12-05T07:00:00
22.648401,88.377087,6,Harassment,2024-05-06T02:00:00
22.580017,88.398873,10,Harassment,2024-03-12T20:00:00
18.490335,73.911927,6,Assault,2024-12-13T06:00:00
22.538776,88.318892,5,Theft,2024-12-22T02:00:00
13.000218,77.562582,7,Robbery,2024-02-14T04:00:00
17.405494,78.517086,6,Harassment,2024-11-16T14:00:00
22.566509,88.358177,10,Theft,2024-06-03T07:00:00
19.116915,72.791462,10,Burglary,2024-02-02T19:00:00
22.537399,88.387998,7,Theft,2024-12-09T01:00:00
17.415019,78.597532,5,Robbery,2024-08-02T19:00:00
13.162784,80.232741,3,Theft,2024-09-14T21:00:00
17.330682,78.488659,2,Assault,2024-03-11T08:00:00
18.564466,73.869046,10,Assault,2024-06-16T14:00:00
18.529228,73.904075,5,Burglary,2024-07-12T10:00:00
17.416203,78.561290,7,Vandalism,2024-06-10T00:00:00
19.024777,72.952289,5,Robbery,2024-03-23T10:00:00
13.013720,77.665007,5,Burglary,2024-01-06T22:00:00
19.112715,72.831051,3,Theft,2024-03-03T13:00:00
18.527720,73.869174,7,Harassment,2024-01-04T20:00:00
13.102455,80.178393,4,Robbery,2024-09-17T01:00:00
18.474352,73.862397,4,Burglary,2024-12-09T17:00:00
17.432492,78.506457,6,Robbery,2024-02-12T07:00:00
12.931116,77.561239,10,Assault,2024-10-01T01:00:00
28.555689,77.107324,2,Burglary,2024-02-05T15:00:00
28.796837,76.994690,4,Theft,2024-08-02T16:00:00
17.266487,78.440831,9,Vandalism,2024-10-11T06:00:00
17.416613,78.449236,4,Assault,2024-09-16T06:00:00
17.434285,78.486436,9,Assault,2024-08-05T15:00:00
28.828169,77.085014,9,Burglary,2024-10-26T07:00:00
22.503443,88.406128,8,Harassment,2024-09-27T20:00:00
28.658369,77.203553,7,Assault,2024-11-13T01:00:00
22.625448,88.414360,8,Assault,2024-08-21T20:00:00
17.300561,78.489703,8,Theft,2024-03-21T21:00:00
13.041693,80.245929,8,Robbery,2024-08-21T15:00:00
18.560117,73.785703,7,Harassment,2024-10-13T00:00:00
13.085948,80.289216,8,Assault,2024-12-10T06:00:00
28.806936,77.066144,8,Burglary,2024-09-12T13:00:00
19.184650,72.811691,4,Vandalism,2024-06-08T01:00:00
13.062812,77.579336,8,Theft,2024-06-20T12:00:00
13.043196,80.261577,10,Assault,2024-10-07T01:00:00
22.502206,88.364201,9,Assault,2024-10-28T19:00:00
18.442415,73.891181,10,Harassment,2024-04-27T13:00:00
18.514782,73.797989,10,Robbery,2024-05-04T18:00:00
18.498447,73.792988,3,Burglary,2024-02-14T19:00:00
12.958999,77.594968,10,Assault,2024-07-04T23:00:00
19.058500,72.913162,10,Vandalism,2024-09-13T06:00:00
17.452987,78.551337,3,Vandalism,2024-05-16T01:00:00
28.863944,77.168645,8,Harassment,2024-05-19T20:00:00
13.150978,80.260657,10,Vandalism,2024-06-19T23:00:00
13.065967,80.380078,7,Theft,2024-12-26T03:00:00
19.049952,72.857050,8,Vandalism,2024-12-28T20:00:00
19.090191,72.874366,5,Vandalism,2024-05-27T06:00:00
22.602760,88.362546,8,Theft,2024-04-20T17:00:00
17.413040,78.515237,3,Theft,2024-07-20T21:00:00
22.605713,88.312026,3,Burglary,2024-12-07T23:00:00
13.096364,80.216368,7,Assault,2024-04-09T06:00:00
12.907677,77.604398,10,Assault,2024-01-25T12:00:00
28.861996,77.183105,6,Robbery,2024-10-23T11:00:00
22.567999,88.325317,10,Burglary,2024-07-07T14:00:00
19.198801,72.782012,2,Theft,2024-02-14T09:00:00
28.714846,77.083309,4,Robbery,2024-10-06T21:00:00
18.502986,73.839723,2,Burglary,2024-10-06T10:00:00
12.936439,77.556564,10,Harassment,2024-12-20T02:00:00
17.430804,78.560106,5,Harassment,2024-08-04T02:00:00
28.685943,77.029262,4,Theft,2024-05-22T01:00:00
28.707722,77.127346,1,Assault,2024-08-11T07:00:00
22.560450,88.441239,8,Assault,2024-10-25T03:00:00
18.554879,73.752825,6,Theft,2024-10-27T11:00:00
17.364355,78.533826,3,Robbery,2024-09-19T11:00:00
17.481405,78.503824,2,Harassment,2024-07-07T06:00:00
12.961110,77.676425,2,Assault,2024-06-11T01:00:00
12.980141,80.281381,6,Assault,2024-05-13T22:00:00
13.076369,80.306746,4,Theft,2024-05-14T07:00:00
17.450461,78.579063,8,Harassment,2024-06-19T17:00:00
12.992713,77.546922,8,Harassment,2024-05-17T09:00:00
28.786006,77.161228,6,Harassment,2024-09-21T21:00:00
12.957115,77.639395,2,Assault,2024-07-28T13:00:00
28.734493,77.041388,7,Burglary,2024-03-09T20:00:00
17.416222,78.485027,9,Harassment,2024-03-27T17:00:00
22.603449,88.353658,7,Burglary,2024-07-18T09:00:00
18.521598,73.870790,4,Vandalism,2024-04-03T17:00:00
17.327569,78.535545,9,Robbery,2024-02-23T14:00:00
18.580903,73.937564,7,Theft,2024-07-21T22:00:00
17.356793,78.445859,1,Burglary,2024-03-19T11:00:00
17.298055,78.488838,4,Harassment,2024-03-02T19:00:00
